Gene	B cells	T cells CD4	T cells CD8	T cells follicular helper
CCNO	17.08167874	17.27381543	16.84900485	18.39786153
CCNT1	272.2062855	238.3988336	311.1977564	404.9411848
CCNT2	139.2442888	94.69370029	80.46971633	81.00050109
CCNT2-AS1	17.34622331	15.48031371	17.26532338	15.3548782
CCNY	451.8173054	392.7936438	426.524414	411.5578031
CCNYL1	194.5690418	132.7559803	94.62823006	286.8972354
CCNYL2	12.12902469	12.79761069	13.23386892	11.99199276
CCP110	290.5760491	264.6563689	236.5775407	249.5030904
CCPG1	68.00382862	62.04595222	55.80985174	80.55875687
CCR1	34.10010774	30.17741653	45.10274611	32.01452702
CCR10	21.21620186	20.89522386	19.02041559	16.77655394
CCR2	23.50242981	75.37173419	88.43507546	25.10414658
CCR3	16.57176672	18.82517979	19.26914421	14.41820404
CCR4	30.59329358	82.77798645	55.56309333	36.15408368
CCR5	13.4059435	273.5032821	984.9247306	34.73499473
CCR6	394.7440485	103.2715566	24.76167683	13.76499651
CCR7	113.2850249	918.9615963	906.3064486	54.6728596
CCR8	15.80123007	87.8053669	19.4786128	16.18261525
CCR9	15.50884163	15.10488511	20.2838586	14.41773586
CCRL2	27.84363925	32.87165223	56.00920901	21.20874487
CCRN4L	19.1188497	18.23166886	20.96626185	26.73562081
CCS	406.1243585	225.2038941	217.9978347	366.6355169
CCSAP	10.52748153	9.727740535	9.875080567	9.959313019
CCSER1	16.11546652	14.00238573	16.70128071	18.27479484
CCSER2	116.6012954	233.6662776	345.4231638	292.2049963
CCT2	1037.022183	1050.422739	1038.513912	691.8725001
CCT3	1462.273706	1025.807469	1027.642944	1219.973838
CCT4	2433.069585	2264.433286	2017.539333	2045.938933
CCT5	79.78099065	69.16703925	75.47657539	54.97931234
CCT6A	673.8503619	617.4966715	506.6247546	462.0184449
CCT6B	29.89496522	19.51927187	22.16960592	21.24168303
CCT7	1472.118531	1058.321861	1139.862549	848.8889476
CCT8	5461.751421	5535.343377	4808.048545	4295.774401
CCT8L2	19.54422895	18.28579927	27.24832416	20.57343029
CD101	17.80572928	23.63499532	28.57775841	17.8357549
CD109	16.17847428	22.62674261	20.65939308	21.39093949
CD14	17.91014662	23.57429183	20.80338216	17.58711094
CD151	108.3744043	125.6675277	125.9858188	201.5426458
CD160	31.66661918	31.7840823	493.7419516	26.40673005
CD163	19.09212229	18.64505876	20.10523405	19.82873437
CD163L1	18.02161934	16.67074601	23.148858	14.76421688
CD164	1468.749901	1465.3265	1156.017938	976.3344394
CD177	39.0739235	46.40554832	43.9523152	41.14696532
CD180	1581.148512	147.4284035	93.19681341	97.01371438
CD19	2714.95624	34.11742541	54.55561463	23.19592274
CD1A	73.93591428	29.91044397	29.82919021	25.47284803
CD1B	34.48828568	51.23218755	57.20579958	41.58405727
CD1C	1469.885126	121.7364018	78.6594687	63.70937096
CD1D	112.1443518	15.43504282	13.77288362	11.02932648
CD1E	18.4857827	27.08791487	25.41586461	23.02914086
CD2	24.64183894	6922.612832	7013.726121	4626.103896
CD200	63.02121446	487.1548054	221.0520461	842.7939658
CD200R1	17.38226004	54.65163868	85.00099177	18.10516831
CD207	13.71028591	17.54204105	14.40207153	12.69611945
CD209	26.63036191	29.59237349	33.70601643	29.12047067
CD22	742.1025547	65.39665236	71.40644393	62.5267868
CD226	12.05524547	140.8303651	21.89497998	229.6713201
CD244	16.26666948	18.11987391	48.1924281	16.11793516
CD247	132.6468393	1931.974249	1718.876873	1844.889946
CD248	62.45032333	61.77156315	121.679757	51.61434143
CD27	1270.916055	3197.841069	5431.291408	2092.897563
CD274	32.73868683	67.82634414	56.9405518	48.66692562
CD276	68.32682117	65.97439595	76.12029204	87.56320791
CD28	38.75835665	777.6943932	502.7986552	722.7093147
CD2AP	82.00447796	44.04080351	44.09725311	58.60766101
CD2BP2	284.7826618	258.2068386	276.7425542	302.8673391
CD300A	50.34311759	214.907885	323.8519848	63.81465248
CD300C	22.78336395	25.61593702	25.10553596	21.79830138
CD300LB	41.98807003	48.36464872	52.12718714	37.63350595
CD300LF	23.60520824	41.28648371	29.5156001	27.60935453
CD300LG	23.56993422	25.60335864	27.48655597	21.91539552
CD320	95.08129475	234.1311727	164.0660335	272.3700289
CD33	18.3906931	34.32901478	30.10134907	19.1976561
CD34	44.73486117	37.61326896	42.75568078	57.1803824
CD36	13.64181175	19.88977954	14.66896385	12.84284715
CD37	1373.231887	1749.618281	1389.443233	841.2285713
CD38	485.3583147	126.0160773	312.4187311	119.4581924
CD3D	76.19349347	9663.506136	9914.545286	11378.77772
CD3E	41.6804496	1143.242253	1322.080337	594.2798984
CD3EAP	97.04092139	124.8100199	130.2257321	140.7409598
CD3G	22.99600082	1771.250091	2121.572683	1682.734444
CD4	71.78638029	1682.5522	100.4461702	1447.693639
CD40	554.7887383	50.53218367	48.23199484	30.09449648
CD40LG	85.43396209	425.4028977	91.9419799	1302.619241
CD44	246.5792027	897.0594718	938.9948333	799.9916364
CD46	244.9816324	380.9722938	269.2298228	169.4224566
CD47	921.8103524	599.5305545	580.7410398	347.317642
CD48	3526.825275	5068.13182	5695.631495	4940.181754
CD5	82.50880517	684.8714184	425.5511101	729.3076243
CD52	7106.128581	5513.685928	4373.398784	4331.99701
CD53	5893.359024	4443.047247	3917.546167	3357.81631
CD55	515.5273066	113.7593764	273.8024526	21.17101431
CD58	275.3963076	551.4121504	412.6095149	820.1361791
CD59	177.7634414	457.0891047	145.3164024	575.8737244
CD5L	19.27262038	20.54610062	20.79128871	18.24390041
CD6	21.85916022	273.8999235	168.6570992	138.0240746
CD63	495.9116309	362.7689	757.5713508	192.6625351
CD68	38.77069051	50.13054569	39.06338726	44.51175698
CD69	5239.130452	6181.976902	6197.98001	7753.423753
CD7	29.2466115	433.4309127	540.8007242	365.0775591
CD70	233.6525656	123.6619844	138.6538217	178.1871891
CD72	1379.112306	35.39390083	80.92923228	22.97748956
CD74	780.5681	750.6759539	1015.127434	304.5151189
CD79A	865.664378	183.4807305	101.3053628	385.1135847
CD79B	7279.90292	319.0302132	264.9570541	239.657639
CD80	177.51044	37.47222937	94.87248556	19.84715812
CD81	3050.679053	1177.994536	2763.049186	2037.567279
CD81-AS1	30.529201	22.34041735	24.4710839	27.85445353
CD82	1246.335258	521.0974232	445.1463995	1003.761299
CD83	3553.220602	244.4036637	296.4650856	218.0228259
CD84	267.5593642	465.6985289	561.6809465	396.3476219
CD86	460.1107354	26.85600388	32.26534299	23.10130242
CD8A	15.56251589	23.96943617	7203.628003	14.44083874
CD8B	31.83059711	40.76639645	2128.818331	46.75775643
CD9	140.8999951	24.71671246	31.81232468	21.77959039
CD93	22.28336763	70.70649239	24.47660179	34.39764864
CD96	73.37469944	833.2252252	1297.958495	590.8871763
CD97	205.7599873	1042.409201	2119.886518	1012.911596
CD99	337.5174818	1034.519376	1522.917874	966.6732214
CD99L2	60.12074136	73.36973181	72.82528876	77.24180662
CD99P1	169.3342091	111.9812524	132.5152509	179.894722
CDA	16.51945323	20.28551848	18.12375188	14.23838048
CDADC1	59.19799596	36.62561282	38.9372441	54.70396259
CDAN1	203.8099694	223.7160743	214.0559342	223.3794249
CDC123	824.6429441	811.9659886	636.7596124	496.3264982
CDC14A	34.37424313	32.49169196	40.34037946	27.77653806
CDC14B	36.62521078	38.78163163	40.66442756	28.12824525
CDC14C	8.224263749	10.26766642	9.535746089	7.844291422
CDC16	843.6622544	1048.370278	979.2044597	721.1779532
CDC20	159.8078198	54.37881933	153.7528638	43.83235255
CDC20B	13.33751546	13.69950621	14.79749199	13.15508879
CDC23	332.3585207	282.8329741	234.8325101	310.2418407
CDC25A	24.53819365	21.19687903	21.89395341	19.39676352
CDC25B	218.4880019	522.5952649	892.9603142	646.984166
CDC25C	22.56169429	18.21489573	19.47059454	22.20838203
CDC27	258.6176775	156.0338361	133.2411059	155.7240225
CDC34	103.3237188	118.6345449	135.7330943	137.2182443
CDC37	374.9938613	489.4170699	453.8966651	523.6337073
CDC37L1	237.0060932	206.8065473	170.6163005	597.102515
CDC40	240.6922293	150.705782	129.6569621	112.0056275
CDC42	68.2512719	60.40859894	58.75456558	63.75205877
CDC42BPA	28.58586152	28.59037093	26.94093346	30.08697026
CDC42BPB	18.25633611	13.27783593	12.78086712	13.02775815
CDC42BPG	36.1229488	22.37734655	38.06932146	22.47401049
CDC42EP1	22.73298067	24.06973541	27.25322073	24.94921244
CDC42EP2	38.96098306	37.71150565	37.66404395	41.13941036
CDC42EP3	197.2093047	234.194231	261.3094471	161.8609717
CDC42EP4	50.61057964	49.15306381	51.34894031	64.53811627
CDC42EP5	11.25922865	10.71311623	12.94812119	12.06351911
CDC42SE1	476.2503417	369.6864268	493.3804232	591.5211726
CDC42SE2	417.0793372	696.8781181	857.3691252	869.4638053
CDC45	65.87849206	54.68389755	78.23360218	51.64377345
CDC5L	512.2387005	467.4952001	342.3520039	414.5074751
CDC6	24.03573053	20.56582444	28.72343977	18.92554229
CDC7	109.6327593	92.99477048	92.45032653	83.08849869
CDC73	250.7919855	183.9743278	146.9985001	164.9940142
CDCA2	87.62904647	44.16676919	50.28720167	45.7509047
CDCA3	116.4269044	58.89576513	81.01069054	55.1419481
CDCA4	161.0853308	210.8074033	274.0991548	256.4477615
CDCA5	78.57797768	63.23011911	77.9961597	65.36672798
CDCA7	1079.672767	394.3350833	244.0820377	276.0141609
CDCA7L	704.7219462	209.1864007	116.1071692	98.74156018
CDCA8	98.82818291	74.53454787	90.61719573	78.40840711
CDCP1	22.48635515	19.71415416	20.84366668	20.52142239
CDH1	34.03335358	46.30606053	45.15843604	34.05256154
CDH10	10.92437882	12.9503936	12.51684317	11.46372199
CDH11	16.30854583	17.55233853	18.30959887	17.21734554
CDH12	10.097124	11.44209784	12.60483512	9.862478535
CDH13	11.37438666	12.9482742	10.78836245	12.63125322
CDH15	37.76886664	35.02690764	37.98814335	35.92525038
CDH16	16.24063218	16.29756192	17.92184214	16.40755208
CDH17	17.60558484	22.3268418	22.20810309	16.58137827
CDH18	18.38624867	20.21236213	21.74616831	16.77253101
CDH19	10.93997476	11.77648829	13.37187715	10.21225043
CDH2	26.12024736	38.001141	30.39246458	68.59517776
CDH20	12.36831778	12.67743629	12.97492402	16.70324558
CDH22	54.73901501	59.71233309	62.5995934	52.35263041
CDH23	30.19037272	29.92703774	30.67942342	29.5597432
CDH24	37.25216563	41.82122435	41.51788155	124.4090082
CDH26	11.37453516	11.83489649	12.70664497	10.68381331
CDH3	35.67905239	42.5163541	46.64946444	35.81597418
CDH4	17.71572784	21.27397444	19.15348502	21.68363465
CDH5	21.49918674	19.78774336	20.88762595	20.30479714
CDH6	12.24566661	13.28310365	13.92480763	11.49039332
CDH7	14.94862913	15.49841425	16.43073015	13.14199742
CDH8	9.857990123	10.37322009	11.11948868	9.737103089
CDH9	9.902467026	11.56183112	13.63569911	10.2194453
CDHR1	15.69134553	20.85067399	58.17130086	14.9633595
CDHR2	57.44803713	67.15284499	70.94515008	67.56911762
CDHR3	32.03814975	23.93158418	27.27378653	24.32295346
CDHR5	18.36695124	17.62995504	18.5957639	16.90994183
CDIP1	47.17461847	135.8114763	115.3864707	112.9243114
CDIPT	1133.859076	1489.32516	1466.56398	1620.702055
CDIPT-AS1	37.41992517	38.06888854	43.22231055	37.55935887
CDK1	155.1750723	59.87434576	77.69895213	40.35204631
CDK10	101.7794499	133.7188904	121.3372823	254.0729092
CDK12	256.1959015	206.0912069	224.4550861	211.9098818
CDK13	365.7537876	295.0320685	271.7568738	244.7300135
CDK14	315.5283673	65.83618933	76.22342775	66.13396552
CDK15	20.39190618	24.10269954	21.2578666	20.04764613
CDK16	43.76673042	56.48082048	55.78763717	99.96115768
CDK17	179.1945991	265.879398	250.5586527	167.147413
CDK18	27.36731416	29.59811979	42.70872403	30.74056749
CDK19	168.8860961	146.3271615	135.6846124	170.5366381
CDK2	162.6348285	133.8786523	177.1876809	134.7850875
CDK20	52.74491779	72.95654142	63.86037784	88.83729796
CDK2AP1	575.9719309	481.5669068	425.7255981	704.0645076
CDK2AP2	524.2122498	375.3673473	456.0194953	575.6196509
CDK4	312.3277794	390.2716256	375.9990458	352.0807594
CDK5	108.7035131	106.2186918	103.9062595	128.7620746
CDK5R1	40.96410851	75.32846711	43.58242273	197.8931085
CDK5R2	21.32769332	16.88366971	20.94808153	20.18568671
CDK5RAP1	301.5662769	325.3615085	309.5899927	278.1257725
CDK5RAP2	211.0179592	202.2063276	217.5054073	212.6279197
CDK5RAP3	1006.826538	954.3246019	803.1093973	1394.74892
CDK6	34.00625993	74.00773328	46.92998007	99.85132972
CDK7	385.7092183	290.7452495	231.0905644	433.4442528
CDK8	79.17574141	84.89984248	87.34254826	61.93785708
CDK9	121.3969387	100.1659986	103.4464908	138.6029339
CDKAL1	37.20614875	26.91741625	28.61589462	29.11821067
CDKL1	36.50997887	31.23307928	31.38642738	32.08977445
CDKL2	14.3831838	31.66871633	19.25017999	78.46812488
CDKL3	19.19477615	17.68930784	19.37310993	17.24812879
CDKL5	24.9263212	23.31324676	22.6292955	24.08660002
CDKN1A	268.5800203	254.5160293	197.7111464	522.4190987
CDKN1B	1240.169434	2197.575194	1991.519504	1945.991597
CDKN1C	32.9125626	32.30116897	45.49632749	40.99977564
CDKN2A	30.94875412	32.68900279	30.81564418	41.60118859
CDKN2AIP	239.781066	263.1625722	300.3280987	440.415999
CDKN2AIPNL	51.86907026	40.17375255	39.20579363	50.63816931
CDKN2B	13.90969261	13.19972929	12.65176567	14.87581681
CDKN2B-AS1	13.31552638	14.25516864	14.27678617	11.30186494
CDKN2C	171.4824232	166.4096696	133.1019086	163.077126
CDKN2D	139.0727069	102.7629063	130.0852949	73.1000055
CDKN3	170.0817039	68.06073195	89.74634471	113.19427
CDNF	10.95101122	10.53340421	11.63184521	10.01131023
CDO1	17.65563631	24.49089747	21.85513771	30.97646606
CDON	16.73629758	19.98193771	20.49408581	16.7147722
CDPF1	71.48960037	68.82511247	68.53947665	67.34551243
CDR1	10.88725281	10.13703595	10.90087451	8.922726302
CDR2	203.0387767	1173.347917	970.4898829	983.9782307
CDR2L	28.10538786	28.13380038	28.32261177	28.15569594
CDRT15L2	20.33328003	16.26484409	25.77235465	20.78558919
CDS1	16.7914698	17.30951729	17.95371337	17.80426144
CDS2	256.9140785	240.0611531	260.4102197	259.4463874
CDSN	25.0093514	23.43706059	24.52259304	22.54162329
CDT1	38.88574917	38.71203725	36.57797563	36.42964331
CDV3	875.8822569	511.1029248	427.0745157	562.3931744
CDX1	62.80362475	83.30437683	98.48699803	71.50374332
CDX2	20.69607268	21.22770426	20.88883497	21.20200266
CDX4	25.55536161	26.03821197	26.55380022	28.67233082
CDYL	193.1657263	180.7478903	206.074002	112.1860405
CDYL2	49.77666635	77.6731417	89.44401249	174.7839295
CEACAM1	31.97457955	54.00366581	36.73899632	25.46845475
CEACAM19	60.18515527	55.92131518	67.64217332	64.76879548
CEACAM21	42.56647737	52.93961847	51.65478118	52.32065455
CEACAM3	40.68727617	42.05077795	38.98672594	42.50095839
CEACAM4	53.08218997	68.11129862	59.08111431	55.05059352
CEACAM5	16.23641216	17.2197944	20.70608586	13.64625057
CEACAM6	13.75974521	13.69031652	14.62299447	11.80755092
CEACAM7	10.90220902	11.67332665	12.02061652	10.23678185
CEACAM8	8.745933667	10.05296442	11.37982124	8.992443621
CEBPA	46.39995307	629.0456712	125.5074807	1498.049482
CEBPA-AS1	69.96696211	76.30466502	79.0563719	70.6859475
CEBPB	663.040303	1029.175319	818.4308739	2662.028399
CEBPD	42.79810491	71.84190996	87.68659311	20.18298706
CEBPE	29.69415754	31.95884156	33.26728587	32.4977128
CEBPG	206.483384	201.4660382	181.560055	270.3348708
CEBPZ	1157.326701	854.2003632	980.4258039	1089.199163
CEBPZ-AS1	115.5744019	102.0638188	91.85418218	97.48040471
CECR1	192.7605747	1113.676704	1223.993657	1305.735592
CECR2	14.68518721	16.47212274	18.21713291	13.57787605
CECR3	17.85946688	19.57274362	21.19767602	18.70415865
CECR5	171.5680571	180.5181739	179.2615585	161.1451309
CECR5-AS1	14.12936571	15.34346557	14.5085718	16.14645342
CECR6	22.69904578	24.4996056	27.12197152	24.76250047
CECR7	21.18838357	15.31169627	17.34929511	17.80342864
CEL	13.40304193	13.33458404	13.07815194	15.30395908
CELA1	38.16645536	52.69979832	57.38877367	36.24481409
CELA2A	14.97287457	15.53222295	17.63888668	16.66300174
CELA2B	39.34430522	40.66108567	44.86489812	42.10948193
CELA3A	27.70381481	21.33046363	25.6278452	26.74028711
CELA3B	19.23608531	19.69172845	22.80792631	21.14015564
CELF1	198.1569973	139.68475	128.336211	142.066175
CELF2	282.1579722	457.1084698	478.4390867	497.9408571
CELF2-AS1	21.80622031	19.77548978	23.52086331	21.61624053
CELF3	56.2455973	66.3055017	72.08265075	56.07869139
CELF4	12.80065594	13.94663207	13.54913568	11.86867877
CELF5	12.87558413	13.22052118	14.17969369	13.26599444
CELF6	40.50438875	31.39436884	29.84219581	57.98329594
CELSR1	41.23929653	20.17859543	19.48411345	24.7947574
CELSR2	33.12667811	36.42302471	47.58549412	42.87562909
CELSR3	29.3714627	35.00531579	33.79969729	47.1486856
CEMIP	40.92819845	33.98740382	33.53642515	40.11745807
CEMP1	31.88226293	19.7062961	23.55537273	27.21585924
CEND1	90.21486277	79.81563146	89.89718581	84.11203177
CENPA	85.4490099	46.00788129	61.58534792	35.12694971
CENPB	35.28708033	62.31955805	57.53554335	57.96872515
CENPBD1	53.88260193	53.31195976	51.15824358	46.48985106
CENPBD1P1	124.5000395	146.8677937	166.2843063	219.5500578
CENPC	929.2816147	838.5726328	596.1097373	1044.954676
CENPE	44.91568513	42.58388157	51.94889291	38.95177866
CENPF	46.68976824	49.89851369	51.00109788	59.43552448
CENPH	133.2022087	55.69914545	55.86693556	106.8513097
CENPI	21.36631721	18.58669704	21.77709826	16.35181669
CENPJ	50.57870691	35.37360763	31.80039807	35.45380939
CENPK	104.976743	120.9412363	153.0840474	86.11988901
CENPL	136.3960769	52.35989845	86.34932014	59.12146551
CENPM	385.2558843	307.5287274	292.1910165	330.933455
CENPN	28.76286565	27.22643812	32.21589372	30.99627395
CENPO	48.18297293	48.61903466	51.55967996	48.88332732
CENPQ	65.87481896	37.55260189	27.63937852	48.50088277
CENPT	32.35929467	70.45340186	62.46438455	183.1210673
CENPU	67.62478412	47.5620892	56.81559797	45.37388048
CENPV	81.02037213	39.83121305	93.69890601	22.16038636
CENPW	232.1741576	85.73748989	115.1700084	122.4905258
CEP104	225.9363529	158.654137	136.9398944	179.7861681
CEP112	23.8197913	28.33196308	25.06674819	24.31432143
CEP120	185.8469166	173.4487494	151.5684116	79.86480967
CEP128	44.47671369	146.5789489	87.22481439	386.1040807
CEP131	126.6839266	90.52852649	97.83391751	167.0011106
CEP135	304.9003579	258.7981829	197.2800615	296.9909497
CEP152	65.71523817	54.32783077	46.83511076	48.96445224
CEP162	36.2264136	41.79261712	33.13367525	40.07177369
CEP164	70.50375958	92.9603018	85.55473568	87.3878819
CEP170B	68.19202156	69.55548197	65.18315113	107.248748
CEP19	41.72726266	83.22168967	94.00494629	68.30970517
CEP192	277.3540353	248.5504491	186.2754216	225.7857135
CEP250	74.39468929	73.26952477	69.14877323	78.73175779
CEP290	138.3058189	83.87140925	85.88729337	88.08866724
CEP350	380.1057553	366.0130601	380.3667745	250.9768724
CEP41	56.58568329	62.79130605	67.6795768	58.37250058
CEP44	63.01459166	47.31909797	38.57374632	53.51155466
CEP55	112.0872546	68.9900153	48.20425158	55.4360975
CEP57	447.0057585	341.1606146	403.9753854	230.9379147
CEP57L1	13.98140254	13.69732594	13.75383412	14.16030694
CEP63	160.5384513	124.9659496	107.4816967	106.2336438
CEP68	236.5675361	364.3957284	275.7547357	158.789032
CEP70	18.61362525	20.33193157	22.88892629	21.75122085
CEP72	64.01037301	58.10952552	65.02457289	65.53415031
CEP76	115.9634168	126.8385427	105.7765572	188.9996396
CEP78	136.6195328	169.0984062	228.7413686	161.227974
CEP83	95.20590438	65.5619561	55.58336396	71.07001242
CEP83-AS1	19.21076908	18.20797837	19.41065972	19.22072138
CEP85	75.65271234	84.33432185	92.27613201	84.94480712
CEP85L	71.86087721	135.2676352	111.9389967	161.740243
CEP89	37.33477999	26.95204536	25.72973117	29.63005592
CEP95	104.697996	70.63115108	83.72813813	88.93863888
CEP97	46.81219138	32.292187	32.78619301	31.81534994
CEPT1	1416.293973	333.1790346	323.5131277	413.9408274
CER1	23.4376764	30.29499345	28.58383439	24.11242919
CERCAM	29.49962742	29.36335056	29.5595555	30.50024195
CERS1	22.08429909	19.18830378	25.96047544	22.51271315
CERS2	367.0037667	460.7764508	539.593724	510.9409773
CERS3	16.03328632	20.60392441	26.81323053	16.14025102
CERS4	124.1149954	46.3312325	43.59180366	49.68339108
CERS5	482.5850966	638.9869592	529.136965	732.5049159
CERS6	16.12419068	54.56523586	64.84158978	44.61289577
CES1P1	22.97046674	19.35820118	22.13459769	19.61929226
CES2	112.9305554	132.1734512	128.9681197	157.214933
CES3	37.05773794	35.46578711	40.37473407	40.85207603
CES4A	55.62100837	95.81549713	66.29635737	133.302486
CES5A	18.62871914	19.85568211	22.22298382	17.67840661
